374,O55030,355.70,  0.00,0.8,23.9, 1099,  319
375,gQhWbQ,355.31,  0.00,2.2,4.3,  565,  145
376,_StormMannnn_,354.46,  0.00,3.1,3.0,  568,   12
377,gaqpzvh8pso0,353.62, 29.38,0.7,14.8,  617,   82
378,Teriri1118,353.50,  0.00,1.0,8.5,  489,  350
379,T4W430528,352.84,  0.00,3.4,3.2,  671,   15
380,Fullofghosts,352.67,  0.00,2.2,5.5,  724,   44
381,zx2003225,352.60,  0.00,0.8,22.3, 1099,    0
382,BOT1vsBOT2,351.78,  0.00,1.7,6.4,  651,   38
383,nincene,351.40,  0.00,0.7,22.3,  919,  309
384,lwsqa543,351.23,  0.00,2.3,5.6,  780,   48
385,MrBadYoung,350.85,  0.00,0.6,36.4, 1285,  521
386,letmekillonemore,350.83,  0.00,1.7,6.8,  695,   44
387,sjdfkkfja,350.73,  0.00,1.8,5.1,  550,    3
388,IiRebecca,350.10,  0.00,2.4,5.0,  733,   26
389,isayNoo,349.91,  0.00,1.6,5.9,  563,   19
390,zoekingxiaochen,349.74,  0.00,1.9,4.8,  554,   20
391,LittleRedBull,349.43,  0.00,2.4,3.6,  513,   58
392,Yiye10ci_qaq,349.23,  0.00,1.2,10.0,  716,  287
393,ojqWBG,348.66,  0.00,1.2,8.2,  582,  208
394,bandernot,348.43,  0.00,1.2,14.3, 1018,  215
395,caohuiren,348.42, 43.45,1.6,7.7,  728,   47
396,SaitoAsukaDasuki,348.16,  0.00,1.6,7.0,  694,  252
397,RemmBest,348.04,  0.00,1.6,9.0,  856,  174
398,Shuai-Ge-1999,347.88,  0.00,2.0,5.7,  679,   25
399,617wanG,347.69,  0.00,1.3,11.4,  899,   42
400,Youafriad,347.49,  0.00,1.4,9.7,  784,  184
401,AsaT0z_,346.99,  0.00,1.6,9.0,  873,   91
402,RuoHao_233,346.91,  0.00,3.0,3.2,  566,   36
403,dawnzeroe,346.56,  0.00,0.4,36.6,  851, 1282
404,q413465507,346.36,  0.00,3.2,2.9,  559,   38
405,Chococnm,346.17,  0.00,1.7,4.3,  430,   48
406,yoyo00811,345.68,  0.00,1.7,6.9,  683,   88
407,LJJ1013,345.52,  0.00,1.4,16.0, 1297,  156
408,torabli,345.31,  0.00,1.9,6.3,  711,   85
409,ssggaaq,344.90,  0.06,0.9,32.6, 1788,  331
410,G36_Ch13f_M41d,344.48,  0.00,1.6,6.6,  647,   53
411,dbhndt,344.12,  0.00,0.8,51.5, 2471,  930
